year,region,sex,age_band,population
2016,인천,female,65~69세,54532.5
2016,광주,all,65~69세,57449.0
2016,광주,male,65~69세,26927.0
2016,광주,female,65~69세,30522.0
2016,대전,all,65~69세,56576.5
2016,대전,male,65~69세,27421.5
2016,대전,female,65~69세,29155.0
2016,울산,all,65~69세,40213.0
2016,울산,male,65~69세,20541.0
2016,울산,female,65~69세,19672.0
2016,세종,all,65~69세,6991.0
2016,세종,male,65~69세,3376.0
2016,세종,female,65~69세,3615.0
2016,경기,all,65~69세,432029.5
2016,경기,male,65~69세,207372.0
2016,경기,female,65~69세,224657.5
2016,강원,all,65~69세,70730.5
2016,강원,male,65~69세,33676.5
2016,강원,female,65~69세,37054.0
2016,충북,all,65~69세,66527.5
2016,충북,male,65~69세,32440.0
2016,충북,female,65~69세,34087.5
2016,충남,all,65~69세,96853.0
2016,충남,male,65~69세,47355.0
2016,충남,female,65~69세,49498.0
2016,전북,all,65~69세,98639.5
2016,전북,male,65~69세,47288.5
2016,전북,female,65~69세,51351.0
2016,전남,all,65~69세,107444.5
2016,전남,male,65~69세,52018.5
2016,전남,female,65~69세,55426.0
2016,경북,all,65~69세,139885.0
2016,경북,male,65~69세,68307.5
2016,경북,female,65~69세,71577.5
2016,경남,all,65~69세,145789.5
2016,경남,male,65~69세,70440.0
2016,경남,female,65~69세,75349.5
2016,제주,all,65~69세,25881.5
2016,제주,male,65~69세,12459.0
2016,제주,female,65~69세,13422.5
2017,전국,all,65~69세,2262097.0
2017,전국,male,65~69세,1087298.0
2017,전국,female,65~69세,1174799.0
2017,서울,all,65~69세,443556.5
2017,서울,male,65~69세,209667.0
2017,서울,female,65~69세,233889.5
2017,부산,all,65~69세,193274.0
2017,부산,male,65~69세,91674.5
2017,부산,female,65~69세,101599.5
2017,대구,all,65~69세,115683.0
2017,대구,male,65~69세,54020.5
2017,대구,female,65~69세,61662.5
2017,인천,all,65~69세,110150.0
2017,인천,male,65~69세,53990.5
2017,인천,female,65~69세,56159.5
2017,광주,all,65~69세,58599.0
2017,광주,male,65~69세,27440.5
2017,광주,female,65~69세,31158.5
2017,대전,all,65~69세,58949.0
2017,대전,male,65~69세,28549.5
2017,대전,female,65~69세,30399.5
2017,울산,all,65~69세,43209.0
2017,울산,male,65~69세,22010.0
2017,울산,female,65~69세,21199.0
2017,세종,all,65~69세,7933.0
2017,세종,male,65~69세,3834.5
2017,세종,female,65~69세,4098.5
2017,경기,all,65~69세,450458.5
2017,경기,male,65~69세,217365.0
2017,경기,female,65~69세,233093.5
2017,강원,all,65~69세,73137.0
2017,강원,male,65~69세,34919.0
2017,강원,female,65~69세,38218.0
2017,충북,all,65~69세,70105.0
2017,충북,male,65~69세,34319.0
2017,충북,female,65~69세,35786.0
2017,충남,all,65~69세,100466.5
2017,충남,male,65~69세,49084.5
2017,충남,female,65~69세,51382.0
2017,전북,all,65~69세,99171.5
2017,전북,male,65~69세,47617.0
2017,전북,female,65~69세,51554.5
2017,전남,all,65~69세,108631.5
2017,전남,male,65~69세,52953.0
2017,전남,female,65~69세,55678.5
2017,경북,all,65~69세,148155.5
2017,경북,male,65~69세,72236.0
2017,경북,female,65~69세,75919.5
2017,경남,all,65~69세,154151.0
2017,경남,male,65~69세,74818.0
2017,경남,female,65~69세,79333.0
2017,제주,all,65~69세,26467.0
2017,제주,male,65~69세,12799.5
2017,제주,female,65~69세,13667.5
2018,전국,all,65~69세,2345864.5
2018,전국,male,65~69세,1128819.0
2018,전국,female,65~69세,1217045.5
2018,서울,all,65~69세,453065.5
2018,서울,male,65~69세,213892.5
2018,서울,female,65~69세,239173.0
2018,부산,all,65~69세,199282.0
2018,부산,male,65~69세,94231.5
2018,부산,female,65~69세,105050.5
2018,대구,all,65~69세,120308.0
2018,대구,male,65~69세,56109.5
2018,대구,female,65~69세,64198.5
2018,인천,all,65~69세,115619.5
2018,인천,male,65~69세,56764.5
2018,인천,female,65~69세,58855.0
2018,광주,all,65~69세,59429.0
2018,광주,male,65~69세,27809.0
2018,광주,female,65~69세,31620.0
2018,대전,all,65~69세,61204.5
2018,대전,male,65~69세,29674.5
2018,대전,female,65~69세,31530.0
2018,울산,all,65~69세,46070.0
2018,울산,male,65~69세,23340.0
2018,울산,female,65~69세,22730.0
2018,세종,all,65~69세,8960.5
2018,세종,male,65~69세,4336.5
2018,세종,female,65~69세,4624.0
2018,경기,all,65~69세,477571.0
2018,경기,male,65~69세,231503.5
2018,경기,female,65~69세,246067.5
2018,강원,all,65~69세,77825.0
2018,강원,male,65~69세,37472.0
2018,강원,female,65~69세,40353.0
2018,충북,all,65~69세,74427.5
2018,충북,male,65~69세,36566.5
2018,충북,female,65~69세,37861.0
2018,충남,all,65~69세,102735.0
2018,충남,male,65~69세,50219.0
2018,충남,female,65~69세,52516.0
2018,전북,all,65~69세,99138.0
2018,전북,male,65~69세,47711.0
2018,전북,female,65~69세,51427.0
2018,전남,all,65~69세,107988.0
2018,전남,male,65~69세,52801.5
2018,전남,female,65~69세,55186.5
2018,경북,all,65~69세,154312.5
2018,경북,male,65~69세,75021.0
2018,경북,female,65~69세,79291.5
2018,경남,all,65~69세,161049.0
2018,경남,male,65~69세,78382.0
2018,경남,female,65~69세,82667.0
2018,제주,all,65~69세,26879.5
2018,제주,male,65~69세,12984.5
2018,제주,female,65~69세,13895.0
2019,전국,all,65~69세,2443839.5
2019,전국,male,65~69세,1177940.0
2019,전국,female,65~69세,1265899.5
2019,서울,all,65~69세,466086.0
2019,서울,male,65~69세,219728.5
2019,서울,female,65~69세,246357.5
2019,부산,all,65~69세,205484.5
2019,부산,male,65~69세,97374.5
2019,부산,female,65~69세,108110.0
2019,대구,all,65~69세,123678.0
2019,대구,male,65~69세,57775.0
2019,대구,female,65~69세,65903.0
2019,인천,all,65~69세,122054.0
2019,인천,male,65~69세,59834.0
2019,인천,female,65~69세,62220.0
2019,광주,all,65~69세,60327.0
2019,광주,male,65~69세,28210.5
2019,광주,female,65~69세,32116.5
2019,대전,all,65~69세,63992.5
2019,대전,male,65~69세,30976.5
2019,대전,female,65~69세,33016.0
2019,울산,all,65~69세,49119.5
2019,울산,male,65~69세,24798.5
2019,울산,female,65~69세,24321.0
2019,세종,all,65~69세,9997.5
2019,세종,male,65~69세,4863.5
2019,세종,female,65~69세,5134.0
2019,경기,all,65~69세,509869.5
2019,경기,male,65~69세,248048.0
2019,경기,female,65~69세,261821.5
2019,강원,all,65~69세,83433.0
2019,강원,male,65~69세,40576.0
2019,강원,female,65~69세,42857.0
2019,충북,all,65~69세,79078.5
2019,충북,male,65~69세,38853.0
2019,충북,female,65~69세,40225.5
2019,충남,all,65~69세,105649.5
2019,충남,male,65~69세,51644.5
2019,충남,female,65~69세,54005.0
2019,전북,all,65~69세,101269.0
2019,전북,male,65~69세,49003.5
2019,전북,female,65~69세,52265.5
2019,전남,all,65~69세,108313.5
2019,전남,male,65~69세,53079.5
2019,전남,female,65~69세,55234.0
2019,경북,all,65~69세,159719.5
2019,경북,male,65~69세,77684.5
2019,경북,female,65~69세,82035.0
2019,경남,all,65~69세,168009.0
2019,경남,male,65~69세,82085.5
2019,경남,female,65~69세,85923.5
2019,제주,all,65~69세,27759.0
2019,제주,male,65~69세,13404.5
2019,제주,female,65~69세,14354.5
2020,전국,all,65~69세,2635592.0
2020,전국,male,65~69세,1271779.5
2020,전국,female,65~69세,1363812.5
2020,서울,all,65~69세,496050.0
2020,서울,male,65~69세,233225.0
2020,서울,female,65~69세,262825.0
2020,부산,all,65~69세,219293.5
2020,부산,male,65~69세,103826.0
2020,부산,female,65~69세,115467.5
2020,대구,all,65~69세,130962.0
2020,대구,male,65~69세,61092.0
2020,대구,female,65~69세,69870.0
2020,인천,all,65~69세,133963.0
2020,인천,male,65~69세,65505.5
2020,인천,female,65~69세,68457.5
2020,광주,all,65~69세,63326.5
2020,광주,male,65~69세,29654.5
2020,광주,female,65~69세,33672.0
2020,대전,all,65~69세,69134.0
2020,대전,male,65~69세,33319.5
2020,대전,female,65~69세,35814.5
2020,울산,all,65~69세,53916.0
2020,울산,male,65~69세,27066.0
2020,울산,female,65~69세,26850.0
2020,세종,all,65~69세,11309.0
2020,세종,male,65~69세,5531.5
2020,세종,female,65~69세,5777.5
2020,경기,all,65~69세,564019.0
2020,경기,male,65~69세,275150.5
2020,경기,female,65~69세,288868.5
2020,강원,all,65~69세,93232.0
2020,강원,male,65~69세,45798.5
2020,강원,female,65~69세,47433.5
2020,충북,all,65~69세,86914.0
2020,충북,male,65~69세,42769.5
2020,충북,female,65~69세,44144.5
2020,충남,all,65~69세,112847.5
2020,충남,male,65~69세,55293.5
2020,충남,female,65~69세,57554.0
2020,전북,all,65~69세,106220.5
2020,전북,male,65~69세,51647.0
2020,전북,female,65~69세,54573.5
2020,전남,all,65~69세,112431.5
2020,전남,male,65~69세,55414.0
2020,전남,female,65~69세,57017.5
2020,경북,all,65~69세,169680.5
2020,경북,male,65~69세,82569.0
2020,경북,female,65~69세,87111.5
2020,경남,all,65~69세,182066.0
2020,경남,male,65~69세,89210.5
2020,경남,female,65~69세,92855.5
2020,제주,all,65~69세,30227.0
2020,제주,male,65~69세,14707.0
2020,제주,female,65~69세,15520.0
2021,전국,all,65~69세,2881870.0
2021,전국,male,65~69세,1390963.5
2021,전국,female,65~69세,1490906.5
2021,서울,all,65~69세,535174.0
2021,서울,male,65~69세,250507.0
2021,서울,female,65~69세,284667.0
2021,부산,all,65~69세,235574.0
2021,부산,male,65~69세,110856.0
2021,부산,female,65~69세,124718.0
2021,대구,all,65~69세,140803.0
2021,대구,male,65~69세,65556.5
2021,대구,female,65~69세,75246.5
2021,인천,all,65~69세,150082.5
2021,인천,male,65~69세,73204.5
2021,인천,female,65~69세,76878.0
2021,광주,all,65~69세,67587.5
2021,광주,male,65~69세,31727.0
2021,광주,female,65~69세,35860.5
2021,대전,all,65~69세,75561.0
2021,대전,male,65~69세,36347.5
2021,대전,female,65~69세,39213.5
2021,울산,all,65~69세,59572.0
2021,울산,male,65~69세,29705.5
2021,울산,female,65~69세,29866.5
2021,세종,all,65~69세,12917.5
2021,세종,male,65~69세,6322.0
2021,세종,female,65~69세,6595.5
2021,경기,all,65~69세,634106.5
2021,경기,male,65~69세,309688.5
2021,경기,female,65~69세,324418.0
2021,강원,all,65~69세,105208.5
2021,강원,male,65~69세,52163.5
2021,강원,female,65~69세,53045.0
2021,충북,all,65~69세,96886.0
2021,충북,male,65~69세,47942.5
2021,충북,female,65~69세,48943.5
2021,충남,all,65~69세,122430.5
2021,충남,male,65~69세,60267.0
2021,충남,female,65~69세,62163.5
2021,전북,all,65~69세,112335.5
2021,전북,male,65~69세,54815.0
2021,전북,female,65~69세,57520.5
2021,전남,all,65~69세,118072.5
2021,전남,male,65~69세,58583.0
2021,전남,female,65~69세,59489.5
2021,경북,all,65~69세,182997.5
2021,경북,male,65~69세,89302.0
2021,경북,female,65~69세,93695.5
2021,경남,all,65~69세,199239.5
2021,경남,male,65~69세,97697.0
2021,경남,female,65~69세,101542.5
2021,제주,all,65~69세,33322.0
2021,제주,male,65~69세,16279.0
2021,제주,female,65~69세,17043.0
2022,전국,all,65~69세,3087466.0
2022,전국,male,65~69세,1494388.5
2022,전국,female,65~69세,1593077.5
2022,서울,all,65~69세,564472.5
2022,서울,male,65~69세,263587.0
2022,서울,female,65~69세,300885.5
2022,부산,all,65~69세,247259.5
2022,부산,male,65~69세,116218.0
2022,부산,female,65~69세,131041.5
2022,대구,all,65~69세,148132.5
2022,대구,male,65~69세,69323.0
2022,대구,female,65~69세,78809.5
2022,인천,all,65~69세,164793.0
2022,인천,male,65~69세,80298.0
2022,인천,female,65~69세,84495.0
2022,광주,all,65~69세,71528.5
2022,광주,male,65~69세,33675.5
2022,광주,female,65~69세,37853.0
2022,대전,all,65~69세,81402.5
2022,대전,male,65~69세,39140.0
2022,대전,female,65~69세,42262.5
2022,울산,all,65~69세,64531.0
2022,울산,male,65~69세,32073.5
2022,울산,female,65~69세,32457.5
2022,세종,all,65~69세,14368.0
2022,세종,male,65~69세,7061.5
2022,세종,female,65~69세,7306.5
2022,경기,all,65~69세,693621.5
2022,경기,male,65~69세,339589.0
2022,경기,female,65~69세,354032.5
2022,강원,all,65~69세,114517.0
2022,강원,male,65~69세,57236.5
2022,강원,female,65~69세,57280.5
2022,충북,all,65~69세,105364.5
2022,충북,male,65~69세,52438.0
2022,충북,female,65~69세,52926.5
2022,충남,all,65~69세,131293.0
2022,충남,male,65~69세,65067.0
2022,충남,female,65~69세,66226.0
2022,전북,all,65~69세,118823.5
2022,전북,male,65~69세,58367.0
2022,전북,female,65~69세,60456.5
2022,전남,all,65~69세,123805.0
2022,전남,male,65~69세,61885.0
2022,전남,female,65~69세,61920.0
2022,경북,all,65~69세,193836.5
2022,경북,male,65~69세,95624.0
2022,경북,female,65~69세,98212.5
2022,경남,all,65~69세,213558.0
2022,경남,male,65~69세,105106.0
2022,경남,female,65~69세,108452.0
2022,제주,all,65~69세,36159.5
2022,제주,male,65~69세,17699.5
2022,제주,female,65~69세,18460.0
2023,전국,all,65~69세,3282269.5
2023,전국,male,65~69세,1594516.5
2023,전국,female,65~69세,1687753.0
2023,서울,all,65~69세,588956.0
2023,서울,male,65~69세,274771.0
2023,서울,female,65~69세,314185.0
2023,부산,all,65~69세,258134.5
2023,부산,male,65~69세,121359.0
2023,부산,female,65~69세,136775.5
2023,대구,all,65~69세,157212.0
2023,대구,male,65~69세,74313.5
2023,대구,female,65~69세,82898.5
2023,인천,all,65~69세,179728.5
2023,인천,male,65~69세,87598.0
2023,인천,female,65~69세,92130.5
2023,광주,all,65~69세,76434.0
2023,광주,male,65~69세,36021.0
2023,광주,female,65~69세,40413.0
2023,대전,all,65~69세,86670.5
2023,대전,male,65~69세,41650.5
2023,대전,female,65~69세,45020.0
2023,울산,all,65~69세,69445.0
2023,울산,male,65~69세,34470.5
2023,울산,female,65~69세,34974.5
2023,세종,all,65~69세,15612.0
2023,세종,male,65~69세,7690.0
2023,세종,female,65~69세,7922.0
2023,경기,all,65~69세,749825.0
2023,경기,male,65~69세,368620.0
2023,경기,female,65~69세,381205.0
2023,강원,all,65~69세,122388.5
2023,강원,male,65~69세,61415.5
2023,강원,female,65~69세,60973.0
2023,충북,all,65~69세,112769.0
2023,충북,male,65~69세,56365.0
2023,충북,female,65~69세,56404.0
2023,충남,all,65~69세,140510.0
2023,충남,male,65~69세,70082.0
2023,충남,female,65~69세,70428.0
2023,전북,all,65~69세,125765.0
2023,전북,male,65~69세,62049.5
2023,전북,female,65~69세,63715.5
2023,전남,all,65~69세,132138.5
2023,전남,male,65~69세,66659.0
2023,전남,female,65~69세,65479.5
2023,경북,all,65~69세,199518.0
2023,경북,male,65~69세,99345.0
2023,경북,female,65~69세,100173.0
2023,경남,all,65~69세,228008.0
2023,경남,male,65~69세,112834.5
2023,경남,female,65~69세,115173.5
2023,제주,all,65~69세,39155.0
2023,제주,male,65~69세,19272.5
2023,제주,female,65~69세,19882.5
2016,전국,all,70~74세,1765525.5
2016,전국,male,70~74세,794689.5
2016,전국,female,70~74세,970836.0
2016,서울,all,70~74세,340549.0
2016,서울,male,70~74세,159588.5
2016,서울,female,70~74세,180960.5
2016,부산,all,70~74세,138599.5
2016,부산,male,70~74세,63918.0
2016,부산,female,70~74세,74681.5
2016,대구,all,70~74세,83134.0
2016,대구,male,70~74세,36478.0
2016,대구,female,70~74세,46656.0
2016,인천,all,70~74세,81895.5
2016,인천,male,70~74세,37354.0
2016,인천,female,70~74세,44541.5
2016,광주,all,70~74세,44279.5
2016,광주,male,70~74세,20053.0
2016,광주,female,70~74세,24226.5
2016,대전,all,70~74세,43536.5
2016,대전,male,70~74세,19811.0
2016,대전,female,70~74세,23725.5
2016,울산,all,70~74세,27058.5
2016,울산,male,70~74세,12664.5
2016,울산,female,70~74세,14394.0
2016,세종,all,70~74세,5654.5
2016,세종,male,70~74세,2502.5
2016,세종,female,70~74세,3152.0
2016,경기,all,70~74세,350236.5
2016,경기,male,70~74세,158491.0
2016,경기,female,70~74세,191745.5
2016,강원,all,70~74세,70741.5
2016,강원,male,70~74세,31710.0
2016,강원,female,70~74세,39031.5
2016,충북,all,70~74세,60885.5
2016,충북,male,70~74세,26988.0
2016,충북,female,70~74세,33897.5
2016,충남,all,70~74세,82663.0
2016,충남,male,70~74세,36607.5
2016,충남,female,70~74세,46055.5
2016,전북,all,70~74세,82607.5
2016,전북,male,70~74세,35753.0
2016,전북,female,70~74세,46854.5
2016,전남,all,70~74세,97897.5
2016,전남,male,70~74세,41783.0
2016,전남,female,70~74세,56114.5
2016,경북,all,70~74세,118395.0
2016,경북,male,70~74세,51167.0
2016,경북,female,70~74세,67228.0
2016,경남,all,70~74세,115698.5
2016,경남,male,70~74세,49866.5
2016,경남,female,70~74세,65832.0
2016,제주,all,70~74세,21693.5
2016,제주,male,70~74세,9954.0
2016,제주,female,70~74세,11739.5
2017,전국,all,70~74세,1765782.0
2017,전국,male,70~74세,803598.5
2017,전국,female,70~74세,962183.5
2017,서울,all,70~74세,344436.0
2017,서울,male,70~74세,160175.5
2017,서울,female,70~74세,184260.5
2017,부산,all,70~74세,140168.5
2017,부산,male,70~74세,64921.5
2017,부산,female,70~74세,75247.0
2017,대구,all,70~74세,82387.0
2017,대구,male,70~74세,36419.5
2017,대구,female,70~74세,45967.5
2017,인천,all,70~74세,84117.5
2017,인천,male,70~74세,38739.0
2017,인천,female,70~74세,45378.5
2017,광주,all,70~74세,44660.5
2017,광주,male,70~74세,20322.5
2017,광주,female,70~74세,24338.0
2017,대전,all,70~74세,43423.5
2017,대전,male,70~74세,19981.5
2017,대전,female,70~74세,23442.0
2017,울산,all,70~74세,27691.0
2017,울산,male,70~74세,13205.5
2017,울산,female,70~74세,14485.5
2017,세종,all,70~74세,5853.5
2017,세종,male,70~74세,2653.5
2017,세종,female,70~74세,3200.0
2017,경기,all,70~74세,358726.0
2017,경기,male,70~74세,163963.0
2017,경기,female,70~74세,194763.0
2017,강원,all,70~74세,69437.5
2017,강원,male,70~74세,31548.5
2017,강원,female,70~74세,37889.0
2017,충북,all,70~74세,59064.5
2017,충북,male,70~74세,26657.0
2017,충북,female,70~74세,32407.5
2017,충남,all,70~74세,80261.5
2017,충남,male,70~74세,36568.5
2017,충남,female,70~74세,43693.0
2017,전북,all,70~74세,80869.5
2017,전북,male,70~74세,35996.0
2017,전북,female,70~74세,44873.5
2017,전남,all,70~74세,93927.5
2017,전남,male,70~74세,41045.0
2017,전남,female,70~74세,52882.5
2017,경북,all,70~74세,113558.0
2017,경북,male,70~74세,50291.0
2017,경북,female,70~74세,63267.0
2017,경남,all,70~74세,114969.0
2017,경남,male,70~74세,50818.0
2017,경남,female,70~74세,64151.0
2017,제주,all,70~74세,22231.0
2017,제주,male,70~74세,10293.0
2017,제주,female,70~74세,11938.0
2018,전국,all,70~74세,1814165.0
2018,전국,male,70~74세,834873.5
2018,전국,female,70~74세,979291.5
2018,서울,all,70~74세,354695.0
2018,서울,male,70~74세,164067.5
2018,서울,female,70~74세,190627.5
2018,부산,all,70~74세,145611.5
2018,부산,male,70~74세,67441.5
2018,부산,female,70~74세,78170.0
2018,대구,all,70~74세,84918.5
2018,대구,male,70~74세,37741.5
2018,대구,female,70~74세,47177.0
2018,인천,all,70~74세,88048.0
2018,인천,male,70~74세,40968.0
2018,인천,female,70~74세,47080.0
2018,광주,all,70~74세,46279.5
2018,광주,male,70~74세,21034.5
2018,광주,female,70~74세,25245.0
2018,대전,all,70~74세,44702.5
2018,대전,male,70~74세,20765.0
2018,대전,female,70~74세,23937.5
2018,울산,all,70~74세,29264.0
2018,울산,male,70~74세,14187.5
2018,울산,female,70~74세,15076.5
2018,세종,all,70~74세,6283.0
2018,세종,male,70~74세,2922.5
2018,세종,female,70~74세,3360.5
2018,경기,all,70~74세,375077.5
2018,경기,male,70~74세,173259.0
2018,경기,female,70~74세,201818.5
2018,강원,all,70~74세,69218.0
2018,강원,male,70~74세,31849.0
2018,강원,female,70~74세,37369.0
2018,충북,all,70~74세,59063.5
2018,충북,male,70~74세,27248.5
2018,충북,female,70~74세,31815.0
2018,충남,all,70~74세,80991.0
2018,충남,male,70~74세,37826.5
2018,충남,female,70~74세,43164.5
2018,전북,all,70~74세,81417.5
2018,전북,male,70~74세,37192.5
2018,전북,female,70~74세,44225.0
2018,전남,all,70~74세,93383.5
2018,전남,male,70~74세,41926.0
2018,전남,female,70~74세,51457.5
2018,경북,all,70~74세,113564.0
2018,경북,male,70~74세,51835.0
2018,경북,female,70~74세,61729.0
2018,경남,all,70~74세,118450.5
2018,경남,male,70~74세,53759.0
2018,경남,female,70~74세,64691.5
2018,제주,all,70~74세,23197.5
2018,제주,male,70~74세,10850.0
2018,제주,female,70~74세,12347.5
2019,전국,all,70~74세,1902232.0
2019,전국,male,70~74세,883751.0
2019,전국,female,70~74세,1018481.0
2019,서울,all,70~74세,370201.5
2019,서울,male,70~74세,170804.0
2019,서울,female,70~74세,199397.5
2019,부산,all,70~74세,153586.0
2019,부산,male,70~74세,71027.0
2019,부산,female,70~74세,82559.0
2019,대구,all,70~74세,89694.0
2019,대구,male,70~74세,40240.5
2019,대구,female,70~74세,49453.5
2019,인천,all,70~74세,93435.5
2019,인천,male,70~74세,43854.0
2019,인천,female,70~74세,49581.5
2019,광주,all,70~74세,49173.5
2019,광주,male,70~74세,22341.0
2019,광주,female,70~74세,26832.5
2019,대전,all,70~74세,47191.5
2019,대전,male,70~74세,22079.0
2019,대전,female,70~74세,25112.5
2019,울산,all,70~74세,31641.0
2019,울산,male,70~74세,15567.0
2019,울산,female,70~74세,16074.0
2019,세종,all,70~74세,6980.5
2019,세종,male,70~74세,3308.0
2019,세종,female,70~74세,3672.5
2019,경기,all,70~74세,396485.5
2019,경기,male,70~74세,184883.0
2019,경기,female,70~74세,211602.5
2019,강원,all,70~74세,69374.0
2019,강원,male,70~74세,32298.5
2019,강원,female,70~74세,37075.5
2019,충북,all,70~74세,60707.5
2019,충북,male,70~74세,28600.5
2019,충북,female,70~74세,32107.0
2019,충남,all,70~74세,84800.5
2019,충남,male,70~74세,40347.5
2019,충남,female,70~74세,44453.0
2019,전북,all,70~74세,85101.0
2019,전북,male,70~74세,39351.0
2019,전북,female,70~74세,45750.0
2019,전남,all,70~74세,96383.5
2019,전남,male,70~74세,44240.5
2019,전남,female,70~74세,52143.0
2019,경북,all,70~74세,118569.5
2019,경북,male,70~74세,55618.0
2019,경북,female,70~74세,62951.5
2019,경남,all,70~74세,124835.5
2019,경남,male,70~74세,57869.0
2019,경남,female,70~74세,66966.5
2019,제주,all,70~74세,24071.5
2019,제주,male,70~74세,11322.5
2019,제주,female,70~74세,12749.0
2020,전국,all,70~74세,2000708.5
2020,전국,male,70~74세,934279.5
2020,전국,female,70~74세,1066429.0
2020,서울,all,70~74세,385833.5
2020,서울,male,70~74세,177616.0
2020,서울,female,70~74세,208217.5
2020,부산,all,70~74세,162689.5
2020,부산,male,70~74세,75052.0
2020,부산,female,70~74세,87637.5
2020,대구,all,70~74세,95564.0
2020,대구,male,70~74세,43161.5
2020,대구,female,70~74세,52402.5
2020,인천,all,70~74세,98820.5
2020,인천,male,70~74세,46653.5
2020,인천,female,70~74세,52167.0
2020,광주,all,70~74세,51926.5
2020,광주,male,70~74세,23547.0
2020,광주,female,70~74세,28379.5
2020,대전,all,70~74세,49983.5
2020,대전,male,70~74세,23468.0
2020,대전,female,70~74세,26515.5
2020,울산,all,70~74세,34458.0
2020,울산,male,70~74세,17092.0
2020,울산,female,70~74세,17366.0
2020,세종,all,70~74세,7806.0
2020,세종,male,70~74세,3740.0
2020,세종,female,70~74세,4066.0
2020,경기,all,70~74세,417739.0
2020,경기,male,70~74세,195698.0
2020,경기,female,70~74세,222041.0
2020,강원,all,70~74세,69188.0
2020,강원,male,70~74세,32434.5
2020,강원,female,70~74세,36753.5
2020,충북,all,70~74세,62558.5
2020,충북,male,70~74세,29819.5
2020,충북,female,70~74세,32739.0
2020,충남,all,70~74세,89964.5
2020,충남,male,70~74세,43191.5
2020,충남,female,70~74세,46773.0
2020,전북,all,70~74세,90540.5
2020,전북,male,70~74세,42159.5
2020,전북,female,70~74세,48381.0
2020,전남,all,70~74세,100071.5
2020,전남,male,70~74세,46726.0
2020,전남,female,70~74세,53345.5
2020,경북,all,70~74세,126099.5
2020,경북,male,70~74세,60068.0
2020,경북,female,70~74세,66031.5
2020,경남,all,70~74세,132736.5
2020,경남,male,70~74세,62252.0
2020,경남,female,70~74세,70484.5
2020,제주,all,70~74세,24729.0
2020,제주,male,70~74세,11600.5
2020,제주,female,70~74세,13128.5
2021,전국,all,70~74세,2075136.5
2021,전국,male,70~74세,970430.0
2021,전국,female,70~74세,1104706.5
2021,서울,all,70~74세,392366.5
2021,서울,male,70~74세,180478.5
2021,서울,female,70~74세,211888.0
2021,부산,all,70~74세,170916.0
2021,부산,male,70~74세,78533.0
2021,부산,female,70~74세,92383.0
2021,대구,all,70~74세,101436.0
2021,대구,male,70~74세,45812.0
2021,대구,female,70~74세,55624.0
2021,인천,all,70~74세,101665.0
2021,인천,male,70~74세,48166.0
2021,인천,female,70~74세,53499.0
2021,광주,all,70~74세,53680.0
2021,광주,male,70~74세,24264.0
2021,광주,female,70~74세,29416.0
2021,대전,all,70~74세,52329.5
2021,대전,male,70~74세,24549.0
2021,대전,female,70~74세,27780.5
2021,울산,all,70~74세,37324.5
2021,울산,male,70~74세,18494.0
2021,울산,female,70~74세,18830.5
2021,세종,all,70~74세,8464.0
2021,세종,male,70~74세,4091.0
2021,세종,female,70~74세,4373.0
2021,경기,all,70~74세,430717.5
2021,경기,male,70~74세,202071.5
2021,경기,female,70~74세,228646.0
2021,강원,all,70~74세,68618.5
2021,강원,male,70~74세,32120.5
2021,강원,female,70~74세,36498.0
2021,충북,all,70~74세,64396.5
2021,충북,male,70~74세,30795.0
2021,충북,female,70~74세,33601.5
2021,충남,all,70~74세,94898.5
2021,충남,male,70~74세,45572.0
2021,충남,female,70~74세,49326.5
2021,전북,all,70~74세,94562.5
2021,전북,male,70~74세,44255.0
2021,전북,female,70~74세,50307.5
2021,전남,all,70~74세,103131.5
2021,전남,male,70~74세,48757.0
2021,전남,female,70~74세,54374.5
2021,경북,all,70~74세,134621.5
2021,경북,male,70~74세,64325.5
2021,경북,female,70~74세,70296.0
2021,경남,all,70~74세,140810.5
2021,경남,male,70~74세,66313.0
2021,경남,female,70~74세,74497.5
2021,제주,all,70~74세,25198.0
2021,제주,male,70~74세,11833.0
2021,제주,female,70~74세,13365.0
2022,전국,all,70~74세,2148314.0
2022,전국,male,70~74세,1006369.0
2022,전국,female,70~74세,1141945.0
2022,서울,all,70~74세,398354.5
2022,서울,male,70~74세,183155.0
2022,서울,female,70~74세,215199.5
2022,부산,all,70~74세,178226.0
2022,부산,male,70~74세,81656.5
2022,부산,female,70~74세,96569.5
2022,대구,all,70~74세,106948.0
2022,대구,male,70~74세,48163.5
2022,대구,female,70~74세,58784.5
2022,인천,all,70~74세,105168.5
2022,인천,male,70~74세,50072.0
2022,인천,female,70~74세,55096.5
2022,광주,all,70~74세,54752.5
2022,광주,male,70~74세,24719.5
2022,광주,female,70~74세,30033.0
2022,대전,all,70~74세,54530.0
2022,대전,male,70~74세,25575.5
2022,대전,female,70~74세,28954.5
2022,울산,all,70~74세,40109.0
2022,울산,male,70~74세,19819.5
2022,울산,female,70~74세,20289.5
2022,세종,all,70~74세,9108.0
2022,세종,male,70~74세,4418.0
2022,세종,female,70~74세,4690.0
2022,경기,all,70~74세,446623.5
2022,경기,male,70~74세,210306.5
2022,경기,female,70~74세,236317.0
2022,강원,all,70~74세,71245.0
2022,강원,male,70~74세,33400.0
2022,강원,female,70~74세,37845.0
